id,label,length,membrane,split,prediction,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9
O54874,1,1732,S,test,0,0.678210443886309,0.28272017615678807,0.0030204177056721753,0.025687900085013038,0.0044813593566719965,0.0005127112881564915,0.0013936937517065088,0.00017718828440995747,0.0028821027856649507,0.0009140066996077503
O57437,1,286,S,test,0,0.9952408344692019,0.0004423007314126018,6.574213508097678e-05,0.0003148657063955158,0.0017699539209118382,4.518386535399392e-05,0.0019363355182772215,5.985889382034744e-05,0.00010423807825820107,2.0686681287401607e-05
O59676,0,359,U,test,0,0.9986992497203864,0.00045792661976409084,2.9735272542403236e-05,0.00011533059200117318,0.0003559377280993083,3.839948261802154e-06,0.0002991447941086494,1.0116917121771802e-05,2.543392571147851e-05,3.284482002897347e-06
O59697,1,423,S,test,1,0.01737165062856009,0.910345269718702,0.005045574037590334,0.002402053401054544,0.0009260740568063984,0.00938962383946178,0.005085147326169582,0.00315743950746216,0.0340785344565035,0.01219863302768964
O59711,1,450,S,test,1,0.0005458816423549864,0.8575005400997086,0.0013405557284804687,0.027136966150075315,7.988012708691211e-05,0.004619973320326758,0.004421344118067004,0.00037517855258317496,0.003153626539900723,0.10082605372141612
O59714,5,511,M,test,4,0.006483998021953956,9.90180959489946e-06,0.0001524890219102055,0.0010179336913649583,0.9182432113076322,0.024090975048608288,0.0003330666157023868,0.0070935155730860915,0.04228097862194275,0.00029393028820424234
O59746,0,819,U,test,0,0.9947649423794757,0.0010359500570186351,5.890269035672172e-05,0.0003615281229578871,0.0011027631477593415,1.4210934896595741e-05,0.0025440478955272277,3.103953778799461e-05,7.445997773134398e-05,1.215525648864641e-05
O59755,1,548,S,test,1,0.002285576936969042,0.9969927272374841,6.901844019118146e-05,0.0001077362634300764,4.894140245475547e-05,1.27671276290016e-05,9.943050116948893e-06,0.0002245416589620601,0.00018688015199480883,6.186773076803073e-05
O59779,1,658,S,test,6,0.02665191368385981,0.1498183436305822,0.02209521271252702,0.118516052817649,0.0028090910094070586,0.03462513082993621,0.34833806708883036,0.002365491785180761,0.11264791544027286,0.18213278100175473
O59782,5,667,M,test,8,0.06155477800540204,0.005254001325773184,0.0009493786436571248,0.005549331628689398,0.28462639283695806,0.07483158216590587,0.011747934786454925,0.175353242916132,0.3770687259917647,0.0030646316992626642
O59792,0,320,U,test,0,0.9985509135261511,0.0003579762415284989,4.393935881239889e-05,0.00019236082263025564,0.0003527706717817564,1.9805019994196427e-05,0.0004246924127048534,1.4265019923451594e-05,3.475889307981394e-05,8.518033393655466e-06
O59800,0,354,U,test,0,0.9957552526114759,0.0020303110152506856,0.00012003930892446559,0.0005592046800075747,0.0008299894632082586,8.362493940467131e-06,0.0006003053347207538,3.359515291769331e-05,5.203319012820708e-05,1.0906749425941411e-05
O59811,1,463,S,test,0,0.6852702164333451,0.23682306691808724,0.004270317567596974,0.038509578609030204,0.003512667233342492,0.008492540700096581,0.006931409641952611,0.0006756623306631619,0.009585791536317998,0.005928749029567649
O59812,1,475,S,test,9,0.0022051494713837493,0.22669554917439375,0.005047637895912828,0.0022574432331885753,9.918513243557602e-05,0.20320856275933694,0.02235838924643974,0.0015037812772567033,0.009541389393750035,0.5270829124159021
O59893,2,234,S,test,2,3.3032689336440954e-05,0.0002459947273189875,0.994502242144744,0.000524855306257034,0.0003915659253562805,0.00012564181060159996,0.0003085465167605285,0.00014689016915511147,0.003643217932243014,7.80127782269394e-05
O60053,0,440,U,test,1,0.1340332383959513,0.8471161377293038,0.0010394718706309351,0.007314690457743154,0.00152428478734543,0.0009464499335749225,0.0036281133468678726,0.0006206970466327569,0.0012440850329410041,0.0025328313990087984
O60065,9,286,M,test,3,1.719243590670702e-05,0.0002185358454119914,0.00017637184300821606,0.997711602035187,1.719243590670702e-05,0.00012457877948439887,6.746824207479746e-05,5.669463818924198e-06,0.00036830914311968785,0.0012930797760815232
O60104,0,376,U,test,0,0.9875610257866841,0.005964727478032819,0.00019173582718858047,0.0032177289719829355,0.0006141143252926068,0.00010262879147129491,0.0019612039482232117,6.62621372878878e-05,0.0002241619028486332,9.64108309878408e-05
O60113,7,542,M,test,4,0.0018711435470132824,1.7504010991735863e-05,0.0001196182105472045,0.001256226420622774,0.9542491842713388,0.007342925615200088,0.0006724095304259332,0.0026809437599809196,0.03164799448638164,0.00014205014749771541
O60118,3,157,U,test,3,5.734235961544647e-05,0.00021482858288242226,0.0001669007011140535,0.9991544352179675,0.00010423999490318217,1.748843328115054e-05,9.678355725956816e-05,1.2088441802180959e-06,7.537511455443084e-05,0.00011139719424197827
O60142,3,432,U,test,3,0.00021036537450319577,0.00022701537199795128,0.00016383271048036398,0.9991559798771279,3.166751004270382e-05,6.956428271286883e-06,4.465834441041201e-05,2.3301115639796326e-06,7.537523230497138e-05,8.181903929726905e-05
O60155,1,716,S,test,0,0.9388502299396969,0.052966303732222525,0.000918483309395213,0.002657719543524629,0.0017983031061981187,7.02746568079686e-05,0.0004582483408317283,0.0012456480676903542,0.0008764229136745775,0.0001583663899579226
O60161,0,710,U,test,0,0.9981081674510257,0.0007516048325921915,3.529061004833456e-05,0.0001070174513840681,0.0006555613868323184,5.08409442597698e-06,0.00028430359141286233,2.2785330185449497e-05,2.622575548353692e-05,3.959496609578035e-06
O60167,1,649,S,test,1,0.010897794535701852,0.9310512765958603,0.0018114486454044634,0.0048857088704578324,0.00424477739791614,0.0019740048138758223,0.00022147720179369979,0.014444283569303345,0.02672322561414641,0.0037460027555401656
O60171,0,215,U,test,0,0.99756953636582,0.0013235557589801059,7.180934587037007e-05,0.0004207677704616518,0.00024579146108640737,1.297568405795563e-05,0.0001990479719744233,3.211512488422595e-05,0.00011122049571561246,1.3180021149259879e-05
O60237,1,982,S,test,1,0.04044259203449317,0.9204690994450994,0.0017222532612255796,0.0006045677354057057,0.014196684482566802,0.00012475960103852147,8.846780627755184e-05,0.01425224812193891,0.007790544525700059,0.0003087829862543914
O60242,4,1522,M,test,4,0.022019736053905524,5.9016635794607384e-05,0.0001707703018649392,0.0049324971178582,0.9660244180957662,0.003856467615539329,0.0001734595537286493,0.0005643258917394653,0.002020342997856017,0.00017896573594707718
O60292,4,1781,M,test,1,0.018894889569105768,0.9615812025528587,0.00029833270271350344,0.003084505927551071,0.007457379027365436,0.00013238433792884548,2.9080977608708398e-05,0.0024400450400792278,0.005450609531514404,0.0006315703332743015
O60306,0,1485,U,test,1,0.0366606316963574,0.9603794378250909,0.0007231939671719328,0.0004951057023442775,0.00024318772709792773,0.00014521403363480185,0.00016714033872150904,0.000502902444999263,0.0005879525807270669,9.52336838548619e-05
O60462-6,2,555,S,test,2,0.006188603279514036,0.0005134778659772095,0.9578600055006813,0.005509635628382251,0.016225378162790332,0.0008205352529800717,0.0010618515722026552,0.00027058382818312133,0.011415980195114665,0.00013394871417434832
O60477,1,761,S,test,5,0.007349864083505921,0.000263568204131959,0.27580161535240727,0.010124864656069977,0.0888428666135992,0.5152652568663917,0.01955434423212242,0.003526503196128979,0.07481319900165681,0.004457917793985829
O60478,8,399,M,test,4,0.010531696925271958,0.0001341372463524015,0.00016434839149243404,0.0032625677012564393,0.9010928048766365,0.015748313346276993,8.935467126475324e-05,0.022382865651642225,0.046286867977716376,0.00030704321208992717
O60508,0,579,U,test,0,0.9986515729718485,0.000625881646512938,3.265625130745185e-05,8.536820462484592e-05,0.00036365022589494503,8.789309442417426e-06,0.00016911305597386918,2.2797733645323e-05,3.4223456024570706e-05,5.947144725173669e-06
O60635,8,241,M,test,4,0.011060433793337321,8.729844091537079e-05,0.025766554128521264,0.007469260823043725,0.6856225934218044,0.009741752700047587,0.0023595060462467364,0.034537513842859566,0.22258906732699996,0.0007660194762240581
O60667-3,2,306,S,test,4,0.01194256185626131,0.00033803051735054263,0.4333869269783701,0.004795724116774292,0.5146597088292044,0.0035223588761592105,0.0032576495233251016,0.0006722539625942766,0.027169626525618634,0.00025515881434211513
O60858,5,407,M,test,5,0.002238216882039155,0.0006071326984120503,0.005583088559228899,0.0006462893424160518,0.0002652366323634328,0.9537170836633541,0.010636306710494436,0.0007438744890814722,0.0065272913554715786,0.01903547966713889
O60896,4,148,M,test,4,0.011313410598501317,0.0005926034222521701,0.11293021527361681,0.008407413358549611,0.702675411542563,0.018149536668344457,0.0027401703779510443,0.016048225358406738,0.12598275237793452,0.001160261021880402
O61577,1,516,S,test,0,0.9951954814381677,0.0036743515249276115,0.00010342217697507468,0.00021724092522911582,0.0005120533307958784,3.687631441544101e-05,9.715615192411862e-05,3.925463194071247e-05,0.00010754204937418927,1.662145625014466e-05
O61661,0,512,U,test,0,0.9041429008877845,0.06549589224978672,0.0007867162797521778,0.0012571690391146,0.0008984581647992992,0.0006223438435058309,0.025250915010225944,0.0006031963173573529,0.00043446599002755227,0.0005079422176459813
O64425,5,249,M,test,3,0.029738687885142095,0.003221324339629693,0.010373205825874716,0.9215366562873565,0.005787671460698884,0.01564060748375898,0.006532722930508939,0.00013295993461941524,0.0019085713948525653,0.005127592457558242
O64538,1,134,S,test,4,0.27661306011336284,0.002567498743925737,0.0004158708959121901,0.035167407683528086,0.674009808372654,0.000853311688583074,0.0034549469559619975,0.0027761280417604992,0.0035368788963335406,0.000605088607978047
O64654,6,275,U,test,6,0.011677575786311773,0.00021810070942120878,0.00011183092751283855,0.0001218664379912978,0.0001493138760178512,0.00011096065018618857,0.9874939735696878,1.6237131373664318e-05,1.304690213172577e-05,8.709400936567851e-05
O65009,8,282,U,test,5,0.00368964831433176,0.00031247874508681536,0.07295961497203057,0.013042672083862011,0.001914164278503069,0.8349786111059981,0.002290954525990691,0.001514228565406908,0.06540058236743762,0.003897045041352386
O65272,6,1174,M,test,6,0.004395001135731685,2.0037350775867674e-05,2.5329584070492804e-05,4.308707171824297e-05,6.778547737483178e-05,0.0007118808043422625,0.9946020917393715,3.055331058567953e-05,1.443236135030816e-05,8.980116467905096e-05
O65312,0,689,U,test,0,0.9982098206110392,0.000835291955145445,3.367796664116763e-05,5.957024671896308e-05,0.0002597741533926001,1.641333066012572e-05,0.0003911113140430717,7.29869939271993e-05,0.0001148246568585716,6.528771573611006e-06
O65375,2,744,S,test,2,0.0020633957595327917,0.001792709172183912,0.769874897351012,0.03503628568587111,0.003025769826157572,0.015623835454749317,0.023430545691768265,0.00039380598077125306,0.14465520285189473,0.00410355222605905
O70237,0,330,U,test,0,0.9975002887302884,0.0004014715484138069,3.5824527438173684e-05,0.00017564702567964807,0.001323463840990053,1.381158481304184e-05,0.00048497699951295496,1.1813674536332774e-05,4.745978188545876e-05,5.2422864421411135e-06
O70491,4,670,M,test,4,0.005408050759387147,0.0001138967619975267,0.00036766326589419084,0.0009315547527556119,0.7894110473291509,0.04968296981750573,0.00021278716626519544,0.09282000076042972,0.06087284463153811,0.00017918475507590166
O70608,0,1505,U,test,0,0.9912241874534887,0.004699133786743653,9.526819237660539e-05,0.00024518388490711856,0.0014557238574737699,1.604578228003639e-05,0.002060934457397129,9.233710225566306e-05,9.829233470994833e-05,1.2893148367372047e-05
O73753,2,175,S,test,2,0.00017100648301864252,6.290976516481235e-05,0.9523628761277775,0.0013609253843955096,0.0004871521267488996,0.021708332075720847,0.0002775709207049962,0.00021282098597568032,0.022750135498857817,0.0006062706316353619
O74172,1,88,S,test,0,0.9888440589233819,0.002012285438648426,0.0007834184027214413,0.0004902507161543539,0.0013918289708763037,8.003123306274524e-05,0.006019318815099731,4.7788830513607665e-05,0.0002484469779202235,8.257169162131539e-05
O74308,0,547,U,test,0,0.9955905256499256,0.0004355964821771171,6.785284294009235e-05,0.001200373726928858,0.0008825108046129954,4.964220373609996e-05,0.0015747827768661073,1.4674207024871185e-05,0.00014477109321359057,3.927021257474085e-05
O74317,3,113,U,test,0,0.8398091204762159,0.014734708946567443,0.014908396906257853,0.03981909352214803,0.044682453251041095,0.005614553914691937,0.016992703645291686,0.0003791018639752598,0.021251273583693605,0.0018085938901171148
O74356,3,585,U,test,3,0.00035218891533182555,0.000393279012798569,0.00020704118628944005,0.997878192775964,0.00029773358223421413,2.3503198437582635e-05,0.00025968783274144355,3.6043322740747934e-06,0.0004473876901719852,0.0001373814737568128
O74362,0,334,U,test,0,0.998883597318754,0.00041297121916800074,4.361194148236857e-05,0.00013751989701102162,0.00016203803897784977,2.1758806168116957e-05,0.00025817854919044406,1.094101497949023e-05,6.150269786723418e-05,7.880516401479245e-06
O74434,1,626,S,test,0,0.9953149997328805,0.001556005164883146,3.805146284361639e-05,0.00017322037494860236,0.0003674244379616088,1.7974239084730696e-05,0.002428889847685162,3.305968640024052e-05,5.80215517598736e-05,1.2353501552525613e-05
O74443,0,272,U,test,0,0.8698398245431532,0.11058772801022344,0.0012381540140541684,0.011078738492491353,0.002331318812062686,0.0002872748320163568,0.0005451518294570943,0.0005041830696842499,0.0032621013645106308,0.0003255250323468141
O74454,1,1066,S,test,1,0.0003507731402769301,0.9822878349467613,0.00025265240912761456,3.2626986398605214e-05,7.015903874174312e-05,0.00021950820390621097,2.1397298534097225e-05,0.0144563587347246,0.0018888687635646175,0.0004198204779642577
O74462,0,452,U,test,0,0.9822525970872024,0.014914717566834039,0.0003618948825681726,0.0010430950096329808,0.00031197288455429243,9.008275438333875e-05,0.00037338265781193053,0.00011387527111989821,0.0004468805309508593,9.150135494212564e-05
O74509,8,341,U,test,1,0.004259142108808617,0.6676441321358001,0.0016809856139199182,0.022207609824311254,0.001483464689577704,0.057884105881819484,0.008470315522159625,0.04893407825937692,0.11511628603032002,0.07231987993390637
O74531,1,361,S,test,1,0.0006598849488510565,0.9968722861373805,0.0002465809615593447,0.000813457700876434,2.1714993726898463e-05,0.00012792452326342452,0.0001299390465915656,0.00021423326439008085,0.000417813101593171,0.0004961653217674733
O74551,5,238,M,test,5,0.003944579464978271,5.8507801114386384e-05,0.00011455271272427564,0.00049759429467277,0.0005594603572433515,0.9880959895788235,0.001801116623638214,0.0008699005154226812,0.0034810791391021315,0.0005772195122804021
O74561,1,967,S,test,1,0.3751578936648408,0.41203034029629404,0.003735837303356782,0.009997619341587138,0.012638174961092864,0.0043676360622150814,0.007429599780991114,0.03442128383988378,0.1337666663973204,0.006454948352418009
O74563,0,680,U,test,0,0.9960057585624269,0.0019227434811130877,3.8677511752443233e-05,0.0005525589469644308,0.0006984146624780862,1.0573843174704521e-05,0.0006196681338450183,4.4517541203216825e-05,9.35102330971077e-05,1.3577083944989822e-05
O74628,1,292,S,test,6,0.010523253501136502,0.04923261071903881,0.0035943696722773406,0.0016978601036607152,0.00031901847764397907,0.09489833066975702,0.5678564608968469,0.0005960049145035202,0.0072043222330577155,0.26407776881207745
O74648,1,246,S,test,0,0.530846616003046,0.4332644022082183,0.00411689018103538,0.018307040019242035,0.0028965941344934443,0.0005659345350577149,0.005475340470695882,0.00041404654461102923,0.00338646162334177,0.0007266742802584176
O74734,3,244,U,test,3,5.6451739032702574e-05,0.00039647178382714313,0.000111611799065724,0.9991259538152936,3.0216438844797192e-05,8.793484577148204e-06,1.2596085776108682e-05,2.8997835020010137e-06,0.0001407464812136971,0.00011425858886711764
O74761,0,459,U,test,1,0.01158994042922371,0.9425368897150938,0.0002924241599090572,0.001439362155680791,0.00012775066058085696,0.004917084080581212,0.002873717055226716,0.010824133386106171,0.01163530329201866,0.01376339506557907
O74765,3,425,U,test,3,8.99564163833863e-05,0.00022792412568608237,0.0001845785841391447,0.9963215368576966,0.00043252397650009506,0.00047969642428466805,8.190625340183017e-05,1.515113274815115e-05,0.0007650570308629671,0.0014016691982970768
O74830,1,220,S,test,6,0.214440383013412,0.00796504794472125,0.0013573465152289946,0.028851798521729,0.002345284435408864,0.09665584301630648,0.6108837682932599,0.0009328897186318944,0.00799622210201145,0.028571416439290225
O74879,0,634,U,test,0,0.9977598097066384,0.0013765427155303983,4.124450386026431e-05,9.817046429025002e-05,0.0003930403872450461,9.202892129397045e-06,0.00021027665738020674,3.0175122164974363e-05,7.645523075045504e-05,5.0823200106416715e-06
O74886,1,236,S,test,5,0.007709720572286213,0.031246144084234286,0.002664408086371376,0.06556926263075917,0.0013397485713390475,0.49212461284915654,0.05923689091806921,0.005135781398340885,0.04111241390185158,0.2938610169875917
O74890,3,445,S,test,3,0.0005455918037094844,0.00026903455158305736,0.00023192226052603157,0.9903139141618456,0.0015618539377334764,0.002279151429366698,0.00032451760402841336,1.0350421680637322e-05,0.0014794557478512527,0.0029842080816753474
O74942,0,610,U,test,0,0.9826220663012498,0.015393949723265377,0.000144005991632065,0.0005477354496579389,0.00035089249947764284,5.134691512942837e-05,0.0004505548746361044,8.734404018674537e-05,0.00031453800119604083,3.756620356883284e-05
O74964,0,803,U,test,0,0.995331106008246,0.0022817677759509,0.00010025387720477878,0.00027680981949436336,0.0008671191731501064,3.746213760130754e-05,0.0008176714160854225,7.334729870529112e-05,0.00019174056020108239,2.2721933360750818e-05
O74974,0,652,U,test,0,0.996470061046502,0.001418402954052353,6.63395963854729e-05,0.0004332226093338183,0.0004658876998292631,1.0578772724811148e-05,0.0010623347131442735,1.799509787005879e-05,4.523967288028634e-05,9.937837277576898e-06
O74994,1,746,S,test,0,0.4793765673261978,0.4036755418966798,0.04051950057992616,0.004414905637720214,0.0076282729489036165,0.011631726806978118,0.005713312218798451,0.03362466275902727,0.011631726806978118,0.0017837830187904138
O75001,0,760,U,test,0,0.9361261233051728,0.040810434208671365,0.0008946034432951703,0.0005775993558072525,0.00163262266912362,0.0027771845113104656,0.0063137309051847605,0.0012420338435073196,0.009123840700863696,0.0005018270570636228
O75064,7,1496,U,test,0,0.7615606606080936,0.1753212148780176,0.0011813050776524124,0.008593403015083127,0.010528858289411877,0.004934776299685392,0.004896373208211104,0.007947598710202767,0.023542500439691125,0.0014933094739509663
O75072,7,461,M,test,5,0.01305553948320568,0.00034859856588278636,0.0001430645533684677,0.0005233083584048386,0.0016761141393946432,0.6402064181753542,0.01787969324271262,0.2931078448124459,0.027477105839213683,0.005582312830017161
O75151,0,1096,U,test,0,0.9935103272775208,0.004897595710379125,7.096060194895474e-05,0.00019440375154644514,0.0008281182900687958,7.1366946812545515e-06,0.0003458859691145086,6.360867039132114e-05,7.436606223468069e-05,7.596972114132068e-06
O75170,1,966,S,test,1,0.010825325084209332,0.982107535733144,0.00030949936206006636,0.0004538508390377332,0.0007084511109690588,0.0003294603736499719,7.948601824241663e-05,0.0029436262564487264,0.002030049619786443,0.00021271560245225745
O75324,3,88,M,test,4,0.050716705162713226,0.0004707481087554504,0.0012020975010047484,0.0014500062549049635,0.6035433357145394,0.03313115581780852,0.001567830433893616,0.20857900192904372,0.09852573931732392,0.0008133797600123878
O75363,1,584,S,test,4,0.0045894520566120926,0.00012230474689283843,0.00045798132169713225,0.0021342933708186664,0.9910456784413362,8.275553615071679e-05,0.00010963327349121982,9.982222648135934e-05,0.001327155540141194,3.092348637865685e-05
O75367,0,372,U,test,0,0.9994672705297003,6.324454927287413e-05,2.9068793487328005e-05,2.4863855370398368e-05,0.00022117671560531457,1.8049223870522214e-05,0.00014661780399438966,1.2212715798442123e-05,1.4502958237903083e-05,2.992854662538152e-06
O75462,2,422,S,test,2,0.004087123054756581,0.0008174760665231384,0.48740303113525557,0.005126401274002333,0.40407129788200113,0.01392140041705926,0.001900688845786626,0.00576376770515606,0.0759227493090421,0.000986064310417212
O75475,0,530,U,test,0,0.9990181043892038,0.00015554733305145116,2.1761736888796155e-05,1.5674390433636867e-05,0.0005150251251925176,1.6685301102295014e-05,0.0002201079256193668,1.861379918533782e-05,1.5921225484443954e-05,2.558773838396874e-06
O75554,0,376,U,test,0,0.9962720637877173,0.0012272815541624741,0.00014600644013801583,0.00021078490139219466,0.0005414212360241449,3.5225690555834204e-05,0.001451750832207515,1.5150380565228576e-05,8.516479667207271e-05,1.5150380565228576e-05
O75607,0,178,U,test,0,0.997886728380077,0.0007543791518343085,0.00013315583202963365,0.0003921318609890577,0.0005781201826226158,1.9485001973829385e-05,0.00011568778555546218,2.5019237277692305e-05,8.664614966251668e-05,8.64641797795584e-06
O75879,3,557,U,test,3,4.5009916776810766e-05,0.00010588478955588776,7.081053464264754e-05,0.9991851219115141,0.0002367581419188927,3.371087145494872e-05,1.7217827521036495e-05,8.84436397086954e-07,0.00013306893800618615,0.00017153263221238925
O75909,0,580,U,test,0,0.998492006121079,8.94508158127301e-05,1.591284140209057e-05,7.300762979489408e-05,0.0008161730787878301,2.38880049722559e-05,0.0004402923473744579,1.4488806264055307e-05,2.749492497903679e-05,7.285429533577354e-06
O75934,0,225,U,test,1,0.28058212371645663,0.6323015549255538,0.00195055986142753,0.06260633329420703,0.002563962423042764,0.0008005081148705155,0.003292193097433904,0.0007758790571018005,0.013206566390295724,0.0019203191196102472
O76090,4,585,M,test,4,0.012126082115235044,0.00019145954157187575,0.00023827524490939938,0.0013605086923479245,0.8702636569601917,0.07256054058121345,0.00042477155076338916,0.016253812264136507,0.026279684911215552,0.00030120813841518813
O76200,2,83,S,test,2,0.00023265844991599265,7.43621107604887e-05,0.9934574871517371,0.0008627443508578142,0.000907687062125036,0.0003926855063338866,0.0006550606076771501,0.00012260238745625428,0.003199229535303801,9.548283783245962e-05
O76927,1,83,S,test,0,0.530453653230687,0.1722130831238949,0.023581237186994952,0.21940516237828409,0.01872730526279228,0.003105291695804261,0.018080362071356694,0.000992510763285972,0.008117685586362635,0.0053237087005371525
O80678,0,451,U,test,0,0.9975771844118038,0.0001869897051168151,4.528993547542453e-05,0.0002304509231350746,0.001333946666664735,1.318012234959725e-05,0.0005571588707660891,1.6148623175758106e-05,2.970186301832773e-05,9.948878494414133e-06
O80839,1,226,S,test,0,0.9417652526987917,0.020969490212169494,0.00036362978458887935,0.0027613640527208608,0.030272996125871095,0.0002499188556187392,0.0005810787208476854,0.0011376970706265537,0.0016945946425383149,0.00020397783622666687
O80885,6,447,M,test,6,0.0014390150760615916,0.00010262577731856883,3.105552336860735e-05,2.3441939259031274e-05,1.0901513968514073e-05,0.0027095198999172775,0.995277316194238,4.2117536781575545e-05,2.7837991130236376e-05,0.0003361685479566414
O80931,0,367,U,test,0,0.9990394917696924,0.00010422800038700211,2.4659805203218292e-05,5.386196537287419e-05,0.00029145953032128324,2.210490538495717e-05,0.00041062260544883373,1.1648466410724993e-05,3.587980683210511e-05,6.043144946618787e-06
O80939,4,675,M,test,4,0.06768063492063774,0.001965482031276004,0.010460566785324607,0.02729209154558324,0.3864442428779364,0.10815334377985608,0.007834602189295891,0.0058678458759003444,0.3804529627669645,0.003848227227225254
O81027,3,468,S,test,3,0.10463948313952648,0.027296842397074944,0.0008178785027665235,0.6261459449049992,0.0030626206905554083,0.0028104185429866937,0.22325920559631574,0.0011355118805055646,0.0024417340209692564,0.008390360324300222
O81242,0,355,U,test,0,0.9976283096834794,0.0007395964911562069,6.437328033441101e-05,0.00025659812041620075,0.0007424912161057581,6.324215914617367e-06,0.0004926775181595946,1.4476274105607056e-05,4.974381186318649e-05,5.409388465034571e-06
O81645,1,965,S,test,1,0.00019032465618331747,0.9957299232455344,6.681024060258021e-05,0.00022078046325118102,2.8734724665943914e-05,0.0001653569296493524,4.737555274730278e-05,0.0018057501791587513,0.0007260573764003677,0.0010188866318067127
O81796,3,368,U,test,3,0.00043853237153152397,0.0002588088843941894,0.00012035730696685843,0.9983930753683863,5.8657461996242794e-05,4.7502260270996385e-05,9.595720517336795e-05,1.600237932610519e-06,0.0002583038748101599,0.0003272050285377224
O82261,6,607,M,test,6,0.002215761611748887,0.00010403815386924308,2.0090086334449202e-05,0.00016327587619918086,1.6142837218996698e-05,9.145539566336589e-05,0.9972197507100427,8.24495475807233e-06,6.729335392931089e-06,0.0001545110387722088
O82268,0,219,U,test,0,0.9948729752058065,0.001890781189917983,0.00010099366405398881,0.00031598125262153557,0.001861467343063663,1.3351388207403291e-05,0.0008276360185879562,3.924191027798912e-05,6.780394326500403e-05,9.768084197892606e-06
O82291,6,376,S,test,6,0.0020167731348686526,0.0001555168391711362,4.0253285406493926e-05,2.3115515368631378e-05,1.717799153460781e-05,0.000713506476648504,0.9968733948425953,3.932081679775095e-05,1.2372844169450801e-05,0.000108568253439478
O82359,3,364,U,test,3,0.00022852859748391955,0.0014613707447670805,9.563774818738799e-05,0.9950692349319066,4.8089677919411586e-05,0.00011357263903921277,0.0016820273393728898,5.395512387490021e-06,0.00011268880677285974,0.0011834540021631915
O82499,6,141,U,test,6,0.0024330420299174893,7.821000994714132e-05,4.894257161510174e-05,0.00011513627692614566,5.766844480464676e-05,0.00012794304515587152,0.9970165679761918,1.1624879983721626e-05,1.2767433497327671e-05,9.809733196075044e-05
O82743,0,219,U,test,0,0.9988819421955946,9.98285659294995e-05,3.423135194043111e-05,8.406408598633967e-05,0.0003518552958814131,4.194112628051993e-05,0.000427747275070895,2.142143050880049e-05,4.7898268253508e-05,9.070404554055011e-06
O82804,0,695,U,test,1,0.018965726851608578,0.9576750464993099,0.0013955079582815284,0.008941294688246058,0.0022739984720587564,0.00021737822833520017,0.00011455027641681639,0.0005133787089720414,0.0077835186931688735,0.0021195996236022126
O88286,0,1684,U,test,0,0.996236235363436,0.0019082220407691578,4.383750509111108e-05,0.0003728270711929946,0.0006404238913642191,1.09120179755566e-05,0.0006486060838101736,4.96743981705952e-05,8.0629511457022e-05,8.632116733185768e-06
O88291,0,580,S,test,0,0.9971745483306683,0.0009986768015165183,3.995209596411052e-05,0.00032107201751184326,0.0005563903512482714,1.5164105010970611e-05,0.0008119183858046111,2.6613833485159513e-05,4.4569782681188896e-05,1.109429610902549e-05
O88343,4,1079,M,test,4,0.012762871998439194,0.0002468999605073478,0.0003945449563813035,0.0009918859044511573,0.9599228018003707,0.0024936010119846466,0.00044707803383685,0.0017071437732214699,0.02087866652684961,0.00015450603395775943
O88703,4,863,M,test,4,0.0753080973375944,0.15726239550865714,0.003420513728586932,0.004976817736800835,0.4844022857316147,0.03861415281010422,0.005215660526828775,0.10193364044506198,0.1224760752334956,0.006390360941255412
O88705,4,779,M,test,4,0.000558885568533933,9.504125751544658e-06,2.4651826816374005e-05,0.0001213405445029284,0.9987162609958835,7.077730645995449e-05,2.583489181564862e-05,0.00010834491571869734,0.0003573369580129969,7.062866504399897e-06
O88728,4,134,M,test,4,0.0012759010368526363,1.069908140586209e-05,0.00011148699002268147,0.0007678507443594345,0.9616519924362101,0.01995845039311684,0.00025921502834584393,0.0013423662660532445,0.01415266025883458,0.00046937776479869284
O88850,0,1191,U,test,0,0.9957172386929163,0.001568842929792933,5.043037219874238e-05,0.0003041340712777884,0.0012904949399022278,1.1609730012440832e-05,0.0009404653789410741,4.5917375764115645e-05,6.276161073270285e-05,8.104898461662074e-06
O88871,4,940,M,test,4,0.002340357389515026,3.2801717700488056e-05,0.0002386160646130735,0.0005547989554149526,0.9875484163554406,0.00526378600870792,0.0002746454114861759,0.0010820087616380187,0.002575405033671436,8.916430181232126e-05
O88958,1,289,S,test,1,0.0023947513217540094,0.9567229049928793,0.0003871333087165813,0.03709617127951727,9.19522229439321e-05,3.3827330271265956e-05,0.00039942225394580495,4.999355639116235e-05,0.00037230246438286807,0.0024515412691978903
O89017,8,435,U,test,8,0.008360621048915759,0.00014611779530187028,0.15409900871016918,0.011338684069826686,0.3445650145232079,0.08057253354383302,0.0059285682083897225,0.0013228424778872888,0.390443303071599,0.003223306550869508
O94091,2,468,S,test,2,0.000115649655078247,0.00024103457150562708,0.9820921194908534,0.0016759733455241634,0.0004646063191506853,0.00078111440641154,0.0009422038327954318,0.0001352081441127207,0.013367282610116863,0.00018480762445127378
O94251,0,102,U,test,0,0.8492440973568702,0.032672514785409466,0.0007051086611756894,0.10966954141755013,0.001190096194875737,0.0003955301254669411,0.004310886574716336,0.0001501262955789696,0.0008115751345167442,0.0008505234538397263
