id,label,PC1,PC2
P0CX82,1,-0.548846105341147,0.6160899872934649
P0CX83,1,-0.548846105341147,0.6160899872934649
P0CX84,1,-0.2572500648666234,0.12396142097820363
P0CX85,1,-0.2572500492382722,0.12396061123078904
P0DJ86,2,1.3891315113337706,0.06247369439579639
P0DJI8,2,-0.991623240865327,0.3089704557390583
P0DL36,2,-1.218996046533709,0.6458603445144736
P0DL48,2,-0.9202226689157803,0.8170568524041611
P0DM40,4,-0.4344187979718991,0.4410085474737177
P0DMC2,2,-1.4549890910718057,-0.22730028858413362
P0DMC3,2,-1.4978931567981595,-0.05788276263864071
P10506,1,1.430501935069569,-0.45243007999345997
P10734,0,-0.8200721111635018,-1.0039990964237737
P10911,1,-0.6705622196373693,0.614150592728694
P10964,0,-1.596798705970486,0.8706514147260643
P11373,2,1.0959783710686906,0.16515861130508594
P11456,8,-0.10614373881003981,0.17355491021069003
P11490,6,0.45908975327443863,-0.4691019069754604
P11597,2,0.06217676230511994,0.7652358309589132
P11672,2,0.5357329848615353,0.2123135666004372
P11717,8,-0.6907090828550345,-0.6075493414046045
P11831,0,-1.4660799899902963,-1.1134328868884744
P11911,4,-0.18397660280016367,-1.3061636807789592
P11970,6,0.623546447037072,-0.5952848396158095
P12080,4,-0.1036824878284012,-0.16397333260179014
P12353,6,-1.065232734898894,-0.1626751024165278
P12359,6,-0.8716325321879147,0.43141785912972846
P12843,2,0.40619908823151973,-1.3912449158939422
P12979,0,-0.8827100331120871,-1.3027264159833913
P13002,0,-1.0975364168087478,-0.69184458680715
P13010,0,-0.6175221248907209,0.8268746063068303
P13432,2,-1.4261281483532764,-0.3522741623006032
P13528,0,-0.7411845085451044,-0.7373754857155447
P13635,2,1.047731687303806,0.39890963969798604
P13726-2,2,0.19364088310422972,-0.845090342907477
P14020,5,1.5551551621669804,0.15494702074579153
P14404,0,-0.8158279572526396,-0.916851075479985
P14448,2,-0.5822762431343675,0.6242673381165019
P14724,0,-1.9696981628417678,-0.3343773001255779
P14772,8,0.4648854334451919,0.6188573395544755
P15381,4,-1.1192679216909043,-0.6471113542289457
P15382,4,0.4262584888972257,-0.7300066179985473
P15383,4,0.2531315475499426,-0.9449340861682026
P15398,0,-1.52008070179178,0.9083713769536539
P15424,3,0.08066370278599612,0.3954873396590287
P15478,8,0.9919592587921554,0.6971580508922157
P15693,4,1.6864048327488548,0.17538030525195564
P15705,1,1.1047408331376407,-0.36991314345254184
P15891,1,-0.8403430024517848,-0.6566127620762576
P15919,0,-1.0015239539003986,0.4758856272396415
P16068,1,1.6398500358345585,0.008153044962608188
P16104,0,-0.3847960723431132,-0.05764293877582954
P16260,3,1.940011249176975,-0.6062590946518218
P16410,4,0.07114446944928847,-0.9841955060224616
P16521,1,-0.03801394139849429,0.7011871865448261
P17341,6,0.9899682608477968,-0.21890651846414516
P17427,4,1.1681206837450515,0.6041004819035756
P17558,3,-1.589107421882544,0.2236922462594541
P17568,3,-0.7624786247052241,0.4105450798189335
P17629,0,-1.6812409208049977,0.38173576619710814
P17936,2,0.8344487723198524,-1.9326193106284062
P18153,2,-0.40454608620775495,0.8131132745763081
P18583,0,-1.352973869463779,-0.51100355119627
P18911,0,0.19257893185640532,-0.33818385551905017
P18965,2,1.1105228418903947,0.1178738016200406
P19136,2,0.10355269847519373,0.7542806836944304
P19236,1,1.790568833899042,-1.2273363456315227
P19269,2,1.5939234009540917,0.5592769731411786
P19427,2,-0.3609541487325114,0.8159794520857364
P19492,4,1.0769874638163102,-0.1485542235129469
P20084,3,0.5101030662057475,0.7452353093854059
P20385,0,-0.39473023137345487,-1.0722215381524924
P20422,6,0.9291008298735847,-0.20372446647413398
P20482,0,-0.702305134546687,-1.0954863850691312
P20659,0,-0.6741145388512643,-0.87357877387078
P21396,3,0.7946603555569584,0.7704183930988878
P21675,0,-1.6863058521223173,-0.8241472604280089
P21745,2,-1.1035846311036597,0.7328579778269154
P21750,2,-0.3077400798087221,-1.4598307952350678
P21771,3,-0.3426486809351286,0.6366644774571357
P21926,4,2.229712986906851,-0.5903155170752262
P22139,0,-1.244006037115957,0.8536922172389989
P22185,3,0.3033707886453799,-0.1251135003335919
P22509,0,0.5331286417400455,-0.0189766836273349
P22557,3,0.14577451402886135,-0.07951292598251318
P23248,1,-1.4391802470962174,0.7850254113630322
P23321,6,-0.887936813582982,0.4402939910350849
P23369,3,-1.3698941586472773,0.753393707489404
P23385,4,-0.261773386956883,-0.6299183609314973
P23432,2,1.2366904693295226,0.9144978038373055
P23433,2,1.2326329043936162,0.9034070421033046
P23501,5,0.30954296929299946,0.6949316862530628
P23604,2,1.6602017379259142,-0.18438691703690183
P23605,2,1.5468208433858055,-0.06238808692127356
P23685,4,0.5564350449283287,0.5069254279122153
P23757,0,-0.378695664481986,-1.2068519301805196
P25008,0,1.6475110670000161,0.3260510349641144
P25046,0,-1.6975996900066914,0.09020112452609705
P25107,4,0.17628504890984262,-0.49550003304099544
P25189,4,0.4174254425876963,-1.303671687671911
P25338,5,0.3507700403955882,1.1273825208731643
P25371,5,0.10201382179304279,0.9942749542360005
P25625,5,0.10138104735183798,1.0818714234389686
P25626,3,-0.49618783006340694,0.9579986689709808
P25681,2,-0.5134994830070009,0.9731569774739162
P25684,2,-0.28529860542279306,1.0392953649976433
P25846,3,0.4820486412625635,0.2305910722464397
P25931,4,1.4321466352872285,-1.2183497375378534
P25961,4,0.15306633148725102,-0.7306296863486171
P25976,0,0.19276497056028752,-0.37861597192983015
P25997,1,0.08727347050957664,0.5854970371646206
P26016,7,-1.8265122710262152,-0.7664294813273554
P27091,2,-0.2411045037136752,0.19189561345855682
P27614,8,0.9503558675556363,0.6726903751028819
P27661,0,-0.3825358588680443,-0.07900209751788646
P27684,6,-0.7556401692918893,-0.9501667590813971
P27882,3,-0.17010909601577467,0.6024433201507202
P27929,3,-0.8931823293381053,0.7441279514185295
P28037,1,1.318195411815157,0.6350660881840872
P28241,3,1.1196476211791224,1.0688869289902354
P28263,1,-0.1248400276753151,0.7025079949285263
P28272,1,1.2799492454409178,1.0504110252616503
P28288,9,0.9481403917709248,0.23608765303396584
P28290,1,-1.6497337271663157,-0.9740541930651242
P28715,0,-0.4685677437381393,-0.48395804362079975
P29352,1,-0.18269112419239208,-0.29999183662816425
P29374,0,-0.7550628481856889,-0.6493718983226976
P29692-2,0,-1.1884283842259564,-0.49460334924751775
P29786,2,2.0467170580219145,-0.5302393282963018
P30082,4,0.869407321626528,-0.5534395513150357
P30181,0,-1.0961968632802297,-0.19286861969495328
P30288,2,-0.7707321213024424,0.5592657759182307
P30292,2,1.8381769745751564,0.453618468429287
P30307,0,0.05730663432375104,-1.0112152236362344
P30409,4,2.2355068346123472,-0.5861578084103789
P30429,3,-0.4581930397878722,1.0391352080376017
P30518,4,2.099898589475533,-2.263872012889064
P30536,3,1.0719645301611602,0.09864238472657788
P30543,4,0.913401754540402,-1.1954028707143054
P30627,1,-0.059573259243867076,1.2458637257869647
P30936,4,1.8210399117928442,-2.5350984138027544
P30974,4,1.2399200651111395,-1.0210859746027845
P30975,4,1.2873191009077913,-1.4726882257487868
P30989,4,0.9761026725365894,-1.0158291346059016
P31272,0,-1.0529070751323804,-1.2974286391395096
P31361,0,-0.25568834013246133,-1.7295608509483793
P31374,1,0.3191685660740885,-0.36303813975998944
P31424,4,-0.30795829377324263,-0.831414246365543
P31431-2,2,-2.093204818284545,-0.8769604641520621
P32259,0,-1.1632813600316039,1.0319596900971157
P32288,1,0.10399668725932121,1.5625744514008255
P32307,4,2.299136169457504,-2.385132066132164
P32316,1,0.033106144710197044,1.337831473128629
P32334,4,-1.3823942769713986,-0.8583010724045265
P32335,3,-0.561899062125299,1.1997283000582393
P32340,3,1.1308923617177842,0.5644150770788591
P32354,0,-1.3988151418122559,0.3051388100947968
P32378,3,1.3790657904646,0.1302796016822929
P32389,0,-1.5794442611991684,-0.66165726327682
P32418,4,0.5522673974612223,0.49367313641208493
P32447,0,-1.1989489223534384,0.027832394472017918
P32478,2,0.6040636890730777,-1.3531347320375386
P32480,0,-0.6956620696953567,1.100655446394313
P32497,1,-0.5268310031573828,0.6364482754631536
P32527,1,-0.5255419356271278,0.25233989046696303
P32569,0,-1.5315901410838852,0.5175628524707823
P32621,7,0.7639762192825809,0.48893795328719314
P32634,1,-1.0879735600815552,0.14270577498799403
P32793,1,0.09208132578464863,-0.06352388038652695
P32837,8,0.8032882782428297,0.6910888646007379
P32860,3,-0.3702933011299195,0.5608971599474616
P32902,3,0.24631965375645876,0.2138385298670433
P32905,1,0.20762187658349002,0.49752069336779514
P32907,4,0.6102574855469431,0.5850375644048811
P32916,5,-0.22608355068045727,0.49561679959106814
P33203,0,0.14447231975610403,0.4955867527637234
P33313,1,0.40182649357371186,0.42382318170518607
P33417,0,-0.552677216452593,-0.9087812841564882
P33442,1,-1.4379736378857182,0.7467141335340393
P33891,5,-0.5872075522404637,1.3843701258164864
P33893,3,0.22851274411801537,1.4196180436771133
P34216,1,-0.467543135701772,-0.33997847856143
P34250,4,-1.7859149172694249,-0.6802391518617563
P34343,0,-0.9836185024401627,1.1372219420033716
P34611,1,1.2026682393196393,-1.350501341092652
P34982,4,2.5515769265928774,-1.549275920814887
P35035,2,1.9761013996681123,-0.7645898087154805
P35036,2,1.9308473159779804,-0.7011177950198273
P35037,2,1.7959151873516785,-0.5191450878079973
P35038,2,1.7185077115211818,-0.5583484326498269
P35039,2,1.5206251097719998,-0.27113914085238594
P35040,2,1.3288685947110377,-0.13663156910434446
P35041,2,1.8334368378812755,-0.5708508067962158
P35064,0,-0.41216840874048827,0.18943828544878322
P35476,6,0.7621808133050085,-0.007943808381085481
P35477,6,0.8237979429882551,-0.06977572652814498
P35523,4,-0.25468026067691857,-1.1866728923652754
P35525,4,0.21978798916912026,-1.0280691016843322
P35590,4,0.9572396569471411,-0.6499330320303197
P35723,5,-0.8948817595214866,0.7641317024529455
P35731,3,0.6658314775449274,0.5884761515229401
P35997,1,-1.2089083151536326,0.17188352925205397
P36008,1,-0.14981818961371762,0.7688454927748626
P36029,7,-0.11811886510166782,0.9658047554443298
P36041,1,-1.5192072390109816,-0.6596325651558862
P36046,3,-1.220077000967,-0.7377090622382031
P36062,8,0.22282391679585278,-0.4956160822159641
P36080,0,-1.0428243853949721,-0.11798710869650726
P36091,4,1.2637541191568502,0.7190431127657618
P36103,1,-1.6144524720799984,-0.21065570761595181
P36156,1,1.10541332783055,0.7300302928277106
P36517,3,-0.7630342308334649,0.5916825356214991
P36533,3,-1.623727483041911,0.2461502528108986
P36534,3,-0.9630810809516549,0.8990476564546982
P36589,1,-0.15423614758480644,1.2279351454323895
P36618,1,1.1090326963428239,0.8199338659757721
P36626,0,-0.9638341054759422,0.34095312662655325
P37173,4,0.269581699867789,-0.20971228075770465
P37254,1,0.9284370238660673,0.7652896354343252
P38064,3,-1.2944022404124282,0.7791950266811346
P38070,1,0.07241503372592839,0.05654546762583252
P38126,0,-0.06127760761777508,0.6481925205216608
P38166,7,-0.1398208649725552,0.7817095087988992
P38172,3,-0.054856987388886405,0.6325102830040958
P38175,3,-0.6760342593749006,0.6281021832550413
P38204,0,-1.3709545322522438,1.1298560537958087
P38211,5,0.6383701226145374,1.1340936589298016
P38212,5,-1.367371664683491,-0.5879342224903521
P38228,3,-1.4137458362487594,1.0705858695374466
P38247,8,-0.824856515222403,1.0874220116137758
P38257,0,-1.00159991342401,0.48357952108958885
P38287,8,0.11787990659336664,0.6525757744399595
P38291,0,-0.13825393892817672,0.8412392405045814
P38292,9,-0.9268254606414579,1.2009090727720504
P38310,8,-0.18902464675466704,0.36058015504350993
P38313,0,-1.4688861237948772,0.43210970358871786
P38319,0,-0.4363242058795675,1.0076322813425862
P38324,0,0.3008842496158985,0.5734702048249425
P38325,3,-1.133198110810428,0.4797701765600459
P38345,3,-1.5160674247881902,0.01405514089680487
P38347,1,-0.08112134846618925,0.8251734919918946
P38574,5,-0.9097475091954115,0.21020745781334005
P38633,0,-0.17809111363762534,0.3734880444732752
P38702,3,1.268054939487109,-0.08574932064104565
P38711,1,-1.1869473890279973,0.1061113810433211
P38732,1,-0.7855185155004677,1.2786745417287713
P38742,8,-1.4390969516474048,-0.08181366241410402
P38745,7,-0.5860233764593527,1.0115634289156803
P38805,0,0.007264642028860443,1.0935914231484296
P38806,0,-0.969258306668509,-0.0689382056926107
P38813,5,-1.1666286281087246,0.9775176706738525
P38843,5,-0.9601865193736403,1.366169540382138
P38848,9,-1.2618209756151761,0.756022849467668
P38854,1,-1.7223238477404301,-0.5518908738586472
P38857,3,0.6283140870429788,0.37549493012597385
P38877,0,-1.4750094188454164,0.8320467613725161
P38878,5,-0.6464293599869957,0.4684408510419103
P38880,3,-0.35606875555371537,0.7248368374823396
P39001,0,-1.6241518939589041,-0.8829441884523281
P39543,5,-0.5109759722062717,1.074319200143129
P39551,4,-1.5647425577700633,0.7109464139388857
P39723,1,-1.0580922989012147,0.3511143676082283
P39735,0,-1.794555835029745,0.6963005541890717
P39923,8,-0.7255325833440902,0.40320474097800313
P39936,1,-0.7579616476374991,-0.22433223846158717
P39952,3,0.5238198828914562,0.32093119736195763
P39968,8,0.31061911453173435,0.5605103016774552
P39996,0,-1.1755294321401082,0.5578099103577441
P40006,5,-0.7265570492849037,0.36880456763542624
P40014,0,-0.29980259812592525,0.595045993962756
P40047,3,1.9613891421721759,0.4507298224384998
P40053,3,-0.6171511849112092,0.902282843707145
P40072,0,-1.077602880879029,-1.0041842070060212
P40094,7,-0.5648883941793706,1.231917512201179
P40156,3,-0.8839197214711578,0.17590314392707074
P40166,3,-1.9265006419827375,0.04694439291936313
P40215,3,0.674922671507104,0.6083854534379926
P40239,4,2.279116456420362,-0.7113048648739039
P40344,1,-0.18151457692278888,0.8415640263447786
P40395,7,-1.1341642904670424,1.1421566732488693
P40453,1,-0.7145962368530719,0.3976396874404821
P40473,0,-1.7400427521749136,-0.645170078296085
P40474,4,1.3172577107922168,-0.048162461974139724
P40475,4,1.0386601409405736,0.036739781570720845
P40486,0,-0.6928424644409488,1.04409267179156
P40495,3,1.3344905724214111,0.9299949810211052
P40498,0,-0.5633654707165964,0.47088917017590176
P40525,1,0.6269693610827823,0.03202834136271905
P40531,7,-0.27807634347328153,0.6935426334803987
P40546,0,-1.457654933700258,-0.10249208162230108
P40564,1,-0.8252585611066006,0.2651349708242771
P40571,0,-0.46028644556986154,0.8133538773906165
P40847,0,-0.7818916195345567,0.19446905145809687
P40858,3,0.07238718584073106,0.6205003631342608
P40936,1,1.1195075363743838,0.41094019347540933
P41000,1,-1.3068037210000643,-0.9050921166482017
P41056,1,-0.9677970907080782,1.1332349727023845
P41057,1,-1.0882714217848954,0.7263974872845872
P41058,1,-1.1227129489927985,0.712120583071051
P41180,4,-0.2189487820130419,-0.325813872785492
P41183,0,0.11050843987680779,-1.1950001931692924
P41546,0,-0.48528741298958683,-0.8680583711927202
P41593,4,0.13259883438392386,-0.6539020467360582
P41594,4,-0.2708647591513369,-0.8570726363748252
P41698,4,-1.8520367046923127,-0.3844776702983939
P41903,9,0.27281928695825963,1.0372366484217823
P42223,7,-1.3785376511872454,0.3573276452687579
P42260,4,0.9323472265414829,-0.04099846452566622
P42699,6,0.5894794523377418,-0.45790526977908347
P42775,0,-1.0010334157548457,-1.0258016574923092
P42776,0,-0.7553092729838051,-1.0956802240143524
P42826,1,0.03921968465352258,0.9088381950803075
P42900,3,-1.1661619592866597,0.6228680948750688
P43005,4,1.5991554016261038,-0.15952508643966135
P43082,8,0.07585702696710556,0.6148327938037493
P43554,0,-1.5241686270113157,0.3391167850760039
P43587,0,-1.7933965791457893,-0.6923276062561643
P43596,0,-1.493947258467267,0.18723392953518345
P43603,1,0.163406084709012,-0.10061380116975005
P43613,5,-0.7118698706562342,0.535443279431189
P45815,0,-1.2503051221621642,-0.8858236897274098
P45846,2,-0.38546044651440753,0.9858723204834622
P45895,7,-0.4882818188373975,0.6491374892350561
P46014,4,-0.4030219296707253,0.3099118791175229
P46367,3,1.8015372805887861,0.559854464409106
P46654,1,0.19575197580730092,0.5481061946594759
P46676,0,-1.5827681995834528,0.25489981173369725
P46784,1,-0.9129680215789086,0.798108871640437
P46943,3,0.3998590091426828,0.8940350315666602
P46974,0,-1.1172219904471563,0.0355236806821046
P46990,1,0.09810082087974624,0.8926974510443954
P46992,4,-0.3668391318229794,1.0484007279595244
P46998,3,-1.1921294879537676,0.6934919829991715
P47013,5,0.41006386208499246,0.9007212084548047
P47040,8,1.2362187667910727,0.5607716956480238
P47082,8,0.03243211442049881,0.13783022676183568
P47095,1,1.1909198309034377,0.6142317024270544
P47150,3,-1.3491778957945562,0.43482034862219765
P47154,5,1.1780077844617622,1.1025966697408989
P47155,5,-1.1777741911456763,0.8612034411446089
P47170,8,-1.4910070012063017,0.8329886585835841
P47821,0,0.39365176444190164,0.6916959520815574
P47866,4,2.5653183169952616,-1.4079049729566528
P47896,2,0.03550476137520685,0.7727736330641317
P48003,0,-0.4739129302241516,0.7889641377459926
P48044,4,2.3463103674193824,-2.6164031088084903
P48048,4,1.4709257653214822,0.35911077309949235
P48234,0,-0.012476556632679806,0.17186395898709753
P48239,9,0.5316154288285472,1.0306217762473504
P48415,5,-1.6423026691218496,-0.8605390947576054
P48527,3,1.0282923076456387,0.924201532178927
P48765,4,0.5389257264693895,0.5141667541337251
P48766,4,0.5337300664529879,0.5269105685539256
P48985,0,-1.1201250657862316,-1.6218685283992422
P49047,8,0.44657442928342045,0.45541285166018797
P49166,1,-1.1648330163871605,0.43379526984504857
P49406,3,-0.18041514429176142,-0.06046840009513132
P49736,0,-1.1275969144982891,0.4048365545832924
P49739,0,-0.44671209807903617,0.7683103066335008
P49862,2,1.8284183810665542,-0.9666501446924733
P49866,0,-1.1402602431322437,-1.0869938393002414
P50111,1,-1.7699259946971908,-0.684663615830135
P50133,4,0.19010430975876302,-0.7824578336460517
P50402,0,-1.290695412339153,-0.6427156787528769
P50536,0,-0.6769406993076458,0.4033854710985299
P50582,0,0.5091953572643357,-0.1319173176680163
P50944,8,-0.22815398667483952,-0.16272371220716503
P51402,1,-1.2491961758355548,0.31500983670879273
P51553,3,0.938408668218837,0.7419664370424602
P51813,1,0.9823707713776829,-0.41588112454157683
P52188,4,1.353393050733211,-0.1435567924441621
P52554,1,0.7339607424238029,0.13250953043591143
P52701,0,0.6024601840047129,-0.4881413331366256
P52848,7,0.9128756134503909,-0.24626843215183705
P53063,0,-0.036971513223161896,1.1611911284409528
P53070,3,-0.11049497753895901,0.8242295864535983
P53075,3,-1.1382855691230889,0.5443496028739531
P53083,3,-1.2877840705066563,0.1524729976368905
P53093,7,-0.4660350614003333,0.8211222678747067
P53094,1,-1.0932569878311795,0.14180442917568506
P53102,0,0.015212377014155632,0.8420311344747061
P53115,0,-0.36151831401540224,-0.10803309610462743
P53136,0,-0.29367378177730097,0.7329804982414319
P53139,4,-1.5508307979951161,-0.4954901512677239
P53174,5,-1.5386136245022248,0.6800719287200382
P53178,5,0.72129699248269,0.6123090209561345
P53193,3,0.6571465369120201,0.5269615758969424
P53199,5,1.989889382877486,0.20742847196978048
P53220,3,-0.2742973621882517,0.5745236903280151
P53223,5,0.6214598009394089,0.8075774954932623
P53236,0,-1.2961583557121037,-0.004858989625132098
P53254,0,-0.7432620489431011,0.9925707520425961
P53258,1,-1.2047058671913298,0.725550430810209
P53259,3,0.219732253705468,0.3304364043640613
P53266,3,-0.2560137399328597,0.586694522257513
P53298,0,-1.7665877864749178,0.26413682770695535
P53311,3,0.491298439664706,0.38703599831939095
P53314,7,-0.30191882696866024,0.596682378540694
P53318,3,1.0407498802449053,0.6767112535096279
P53330,0,-2.043516811680188,0.023140279985435573
P53394,5,0.06557734816816549,0.4980335980012296
P53437,0,-1.7200267578061268,0.7590475430619221
P53708,4,0.9537702944698949,-0.685076312944996
P53721,3,-0.020769097445221023,0.5159269798709539
P53725,0,-1.2946071518077444,-0.1442250313127258
P53747,8,-0.805703806246617,0.4822492468341778
P53753,2,0.06491354429198601,0.5797317203444677
P53833,0,-0.7204845642436205,1.3622339447497165
P53865,1,-1.2764148847941241,0.28863934428759674
P53871,1,0.9021251458750198,0.6442682242229402
P53882,8,-1.4626400331955427,-0.8850739926633768
P53893,1,0.1046807520811708,0.9683982844276023
P53923,1,-0.18224375887844163,1.186483452357164
P53974,1,0.31235024543175965,-0.43776207876491513
P54005,1,-1.3792100106946492,1.2080976927623626
P54785,0,-0.7545112442228727,-1.4267688937814256
P55830,1,-1.5043208957292962,0.7723315481696438
P55861,0,-0.9304403759798832,0.5789090987044827
P56271,2,1.4660181852733989,0.7066085190127611
P56574,3,-1.2177352194071807,1.032231525080325
P57052,0,0.5236737549871882,-1.7299109898764673
P57727,5,0.8677300919318656,-0.23301308368367654
P59055,0,-1.5205400411589096,-0.8333127818222489
P59936,2,-0.6014426715165908,0.6860632900912368
P59942,3,-1.1444058839408797,-1.69822138873458
P60022,2,-0.2610561142708077,0.1834143720794243
P61407,1,-0.5739007569996921,-1.1615478216339994
P61588,7,1.0234509467377235,-0.1360103479097304
P61769,2,1.201627617994712,-0.2935139545139171
P61964,0,4.812290939202818,-2.851072869420744
P61965,0,4.812290939202818,-2.851072869420744
P62487,0,2.1462662342360885,0.41719804866237
P62597,0,-0.29931129602182144,0.6447080076464815
P62875,0,-1.163262419229066,0.8749787655422615
P69391,2,-0.5686033505101326,-0.5296363209014409
P70041,2,-1.100101613589794,-0.2282877450061194
P70056,0,-1.3307131685728204,-0.7749036456597271
P70158,2,1.311630110247343,0.581669957334395
P70207,4,0.3703478681157832,0.6397179853295807
P70279,0,-0.9562517416291749,-0.8870720938378853
P70281,0,-1.3694237524648907,0.368528754506393
P70365,0,-0.6436480387731134,-0.9172330613476074
P70406,3,2.6722767107325778,-0.848055593665347
P70414,4,0.5570621079369515,0.5030560514192683
P70475,0,-1.2005464409523703,-0.27893201426093955
P78508,4,1.6145449393351068,0.012006751449456312
P79953,2,0.5028407254087623,-0.31948966255255107
P80188,2,0.6240954686735565,0.16768381702825885
P80269,3,1.6442779843332842,-0.6201512472484672
P81182,2,-0.43396962540140543,0.6555536075015508
P81661,2,1.5306120921719635,0.06157793509767136
P82413,6,0.6235105037206052,-1.0121920329253948
P82612,1,2.4171497427458046,-0.33863060935032385
P82649,3,-1.211567041983705,0.058831775209781764
P82670,3,-0.5085268964047107,0.44193875323427273
P82715,6,-0.7026400023831426,0.366298423638843
P82869,6,-0.4921020278314192,0.48992283924823943
P82919,3,-0.7742977914892576,-0.09948933125636807
P82920,3,0.28712307460404524,0.8470573254269437
P82953,2,0.6853607121955446,0.7181312089691663
P83183,0,0.18785747856327706,-2.0581756200336594
P83326,1,0.9224946174446526,-0.017476876115976744
P83411,2,-1.0415114474618876,0.8296154291505419
P83428,2,-0.24188688158341495,0.7950240443427672
P83456,4,2.060035351175194,0.47454145684432536
P83553,2,0.4676196807690662,0.7099779581457617
P83562,2,-0.8971224132833229,-0.06721205455369593
P83636,2,-0.6741410228490741,0.3635084872273455
P83673,2,0.6042530819981492,-0.05237669035481536
P83758,0,-1.5115091436380448,-1.110892378749603
P83773,1,-0.008991565997993388,1.3701146135837778
P83774,1,1.4027981592287997,-0.12242740416542529
P83783,1,0.10310275022761653,1.195985106052108
P83800,2,-0.2138635583769975,0.7425246894024959
P83911,2,-0.6564097731907405,0.6144480886608954
P84033,2,1.457103677516735,0.24218666176067125
P84285,5,0.07406241840494449,0.8455390527585208
P84338,6,0.7578033919143119,0.03780694512085697
P84787,2,1.4819964037767293,-0.05950709827480753
P84805,2,1.4249624891950852,-0.0038942434163508045
P84808,2,1.6072752909034602,-0.24918039174328552
P84809,2,-0.7272911349357222,0.8210852304427699
P85070,2,-0.6734888861532914,-0.40062237910129306
P85071,2,-1.0410991180184694,-0.13169761758427806
P85109,2,1.513847727804875,-0.08653457125058146
P85886,2,-1.3334142280344565,-0.15437007445878895
P86037,2,-0.6033651030053349,-0.49666134198874706
P86038,2,-0.5622143095137792,-0.518316733981894
P86040,2,-0.5801940320500466,-0.539477059378836
P86188,2,-0.5946444330335713,-0.4921331288241605
P86399,2,-0.5245945255554042,0.21109821252097047
P86413,0,-0.5107038431477644,-1.1281749980026323
P86483,2,-1.1820847614059462,0.8667103013454788
P86500,2,-1.4553513840644066,0.8194099789065679
P86716,2,-0.727127588161328,-0.1325583398027385
P86718,2,-0.7007395449096373,-0.14180796515831623
P86899,2,-1.0993724317227336,0.4697196160904942
P86937,0,-0.8609430817377116,1.0568592606156573
P86938,0,-0.874964854814794,1.0576133232182625
P86947,2,-0.11418432616260954,-0.13336943808679538
P86950,2,-0.032122006543406204,-1.0333481098823172
P86957,2,-0.608988338799565,-1.1396003521749318
P86965,2,-0.8121641210658438,-0.21821140274360992
P86987,2,0.018215474328129734,-0.6654254706824423
P86994,2,-1.5694938011294757,0.7330407278856829
P87061,1,-0.45605837738569804,0.17013386462666702
P87074,0,-1.0347676843499396,0.15563656877283574
P87113,5,-0.682380818344654,1.0109705699938978
P87122,5,0.8146333823779057,0.5197383449864452
P87141,1,0.14725699210697074,0.30970995155751174
P87143,0,-0.4631604141177441,0.2886116254805714
P87232,3,0.45358855375765544,0.34900757534312593
P87262,1,0.6345662649940768,0.03815477164987498
P87299,1,-1.715879923772135,-0.28736615455869347
P87323,1,-0.4646391603401648,-0.41853181613164026
P91685,4,0.5387569085694903,0.06780042379114865
P91870,1,-1.6436703465327416,0.2612458081089914
P91889,2,-0.1859800451540029,-0.9661011032620582
P91926,4,1.1649233936821723,0.6229228777476024
P91943,0,-1.7259703315286543,-1.2787325751269636
P92935,6,1.0309900271109067,-0.204051264853183
P92990,2,-1.462210422830515,0.14863369239663451
P93009,6,0.8074773738047709,-0.3381251338975262
P93025,4,0.7179940380574376,-0.43563711962555884
P93030,5,-0.4303914677417338,-0.5687035463730641
P93032,3,1.2843375250011597,0.8039159928786335
P93050,4,0.09784102439496821,-0.15093887190079774
P97361,2,0.05181048754837656,-0.3801418829865529
P97363,5,1.0843082451404924,0.05814888550999576
P97368,0,-1.3678509497416842,-0.7315518734594496
P97430,2,-0.019563889561460757,-0.4524588327636699
P97468,4,1.9954982882120142,-1.8598086191487415
P97484,4,0.342600625678847,-1.9677062329009773
P97586,2,-0.5108349887410819,-1.5104299009774578
P97852,9,1.7828741558243582,0.04446234473738558
P98088,2,0.14798785276259543,-0.7835226038947685
P98137,2,-0.31798119645506584,0.25592212236800377
Q00805,2,-1.223897771884283,-0.08264412862377217
Q00870,2,0.05526843811343898,1.4988534910906521
Q00IB6,0,0.8196440768524469,0.14210565883582113
Q01081,0,0.8166176516486827,-0.10961400251798917
Q01117,2,0.3671756013954083,0.9544893214830437
Q01163,3,-0.3023622360465828,1.3855925900033659
Q01329,0,-0.9418431478141163,0.9145426150393532
Q01846,1,-0.9013958377061951,1.1443300953388504
Q01989,1,0.2138109859140321,0.5834717139807227
Q02040,0,-0.1749608648655683,-0.9751112414037522
Q02127,3,1.5714361713614111,0.23018503074241592
Q02204,3,-1.4554981723813234,0.22641948704330997
Q02353,7,0.9150853352482949,-0.20273602858857961
Q02455,0,-0.8810902279584819,-0.2877816797066824
Q02457,0,-1.0470452886911104,-0.05067661188036232
Q02614,0,-1.0484590539667886,-0.4822832613353582
Q02648,1,-0.7970580818921237,0.8714054687367678
Q02775,0,-1.550179522005364,0.1031303289178539
Q02792,0,0.2192151789868012,0.3660686466430754
Q02866,1,-1.382835059525733,0.2059734351684368
Q02873,3,-1.4264098291488716,-0.0043406566666382975
Q02953,0,-0.48678791655271025,-0.6524230597261591
Q02981,3,0.10593960662593631,0.908685243446083
Q03178,2,0.2779403863509165,-0.9088475229745233
Q03180,2,0.06925142917653292,-0.7501600411628585
